     15.9600   10.03300    85000.0
     45.5700    18.2830    50000.0
     1.30000    3.07300    30000.0
     17.8600    9.85000    85000.0
     43.3200    18.3500    50000.0
     1.68000    2.56000    30000.0
     17.8600    9.38000    85000.0
     43.3200    17.6800    50000.0
     1.68000    2.25000    30000.0
     17.8600    8.43500    85000.0
     43.3200    16.3400    50000.0
     1.68000    1.62500    30000.0
     17.8600    7.96000    85000.0
     43.3200    15.6700    50000.0
     1.68000    1.31000    30000.0
     17.8600    7.60500    85000.0
     43.3200    15.1400    50000.0
     1.68000    2.14500    30000.0
     17.8600    6.89500    85000.0
     43.3200    14.0800    50000.0
     1.68000    3.81500    30000.0
     17.8600    6.54000    85000.0
     43.3200    13.5500    50000.0
     1.68000    4.65000    30000.0
     17.8600    7.87700    85000.0
     43.3200    14.4100    50000.0
     1.68000    3.39000    30000.0
     17.8600    9.21000    85000.0
     43.3200    15.2700    50000.0
     1.68000    2.13000    30000.0
     17.8600    9.21000    85000.0
     43.3200    15.2700    50000.0
     1.68000    2.13000    30000.0
     17.8600    9.29000    85000.0
     43.3200    15.6950    50000.0
     1.68000    2.10000    30000.0
     17.8600    9.45000    85000.0
     43.3200    16.5450    50000.0
     1.68000    2.03500    30000.0
     17.8600    9.53000    85000.0
     43.3200    16.9700    50000.0
     1.68000    2.00000    30000.0
     17.8000    9.76500    85000.0
     43.0300    17.7450    50000.0
     1.61000    1.75500    30000.0
     17.7000   10.23500    85000.0
     42.4700    19.2900    50000.0
     1.46000    1.26000    30000.0
     17.6400    11.0630    85000.0
     42.1800    20.3670    50000.0
     1.39000    1.03300    30000.0
     17.6400    13.1400    85000.0
     42.1800    21.4400    50000.0
     1.39000    1.11500    30000.0
     17.6400    14.0300    85000.0
     42.1800    21.9000    50000.0
     1.39000    1.15000    30000.0
     17.6400    5.15000    85000.0
     42.1800    2.84000    50000.0
     1.39000    1.29500    30000.0
     17.6400    5.15000    85000.0
     42.1800    2.84000    50000.0
     1.39000    1.58000    30000.0
     17.6400    5.15000    85000.0
     42.1800    2.84000    50000.0
     1.39000    1.72000    30000.0
     17.6400    5.15000    85000.0
     42.1800    2.84000    50000.0
     1.39000    1.38000    30000.0
     17.6400    5.15000    85000.0
     42.1800    2.84000    50000.0
     1.39000   0.700000    30000.0
     17.6400    10.8500    85000.0
     42.1800    16.3300    50000.0
     1.39000   0.407000    30000.0
     17.6400    12.8850    85000.0
     42.1800    18.4250    50000.0
     1.39000   0.565000    30000.0
     17.6400    13.7600    85000.0
     42.1800    19.3200    50000.0
     1.39000   0.630000    30000.0
     17.6400    14.1900    85000.0
     42.1800    19.9000    50000.0
     1.39000   0.625000    30000.0
     17.6200    2.98000    85000.0
     41.9000    4.33000    50000.0
