     17.2100    19.0300    85000.0
     23.0000    21.3730    50000.0
    0.550000   0.440000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     17.8900    19.0300    85000.0
     24.2900    21.4100    50000.0
    0.610000   0.480000    30000.0
     18.1400    18.9550    85000.0
     24.5700    21.4250    50000.0
    0.620000   0.485000    30000.0
     18.6400    18.8000    85000.0
     25.1100    21.4550    50000.0
    0.630000   0.500000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.8900    18.7200    85000.0
     25.3900    21.4700    50000.0
    0.640000   0.510000    30000.0
     18.7500    18.7200    85000.0
     25.6200    21.4600    50000.0
    0.650000   0.515000    30000.0
     18.4700    18.7200    85000.0
     26.0900    21.4450    50000.0
    0.670000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.3200    18.7200    85000.0
     26.3200    21.4400    50000.0
    0.680000   0.520000    30000.0
     18.1000    18.6000    85000.0
     26.3100    21.4150    50000.0
    0.730000   0.525000    30000.0
     17.6600    18.3600    85000.0
     26.3000    21.3650    50000.0
    0.820000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.4300    18.2400    85000.0
     26.2900    21.3400    50000.0
    0.860000   0.530000    30000.0
     17.2600    18.3600    85000.0
     26.3900    21.3830    50000.0
    0.880000   0.527000    30000.0
     16.6800    18.7800    85000.0
     26.7400    21.5350    50000.0
    0.930000   0.515000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4300    18.9600    85000.0
     26.8900    21.6000    50000.0
    0.960000   0.510000    30000.0
     16.4200    19.0250    85000.0
     26.6700    21.6600    50000.0
